,scenario,forcing,base_period,from_year,to_year,p05,p16,p50,p84,p95
2307,ssp460,anthro,1995-2014,2040,2059,0.8959157805836846,1.0049723081287993,1.223110484906735,1.485547579463195,1.6619214407193212
2308,ssp460,anthro,1995-2014,2041,2060,0.9156719685103125,1.0272579421315162,1.2508350167555387,1.5192618037255294,1.7015594325342291
2309,ssp460,anthro,1995-2014,2042,2061,0.9354716178246718,1.0501024665990637,1.2787961068954752,1.5542839918200333,1.7435413492791771
2310,ssp460,anthro,1995-2014,2043,2062,0.956177592585379,1.0725842252349993,1.3070650753326774,1.589315050591505,1.7817419755928674
2311,ssp460,anthro,1995-2014,2044,2063,0.9751876977840873,1.094254179813677,1.3363723688953875,1.6239348938782343,1.8201323096087374
2312,ssp460,anthro,1995-2014,2045,2064,0.9940431808242496,1.115974460814266,1.3631333832807448,1.657903338426969,1.8585123030039814
2313,ssp460,anthro,1995-2014,2046,2065,1.0131862208594837,1.1382768335738502,1.389735545200022,1.6914176352549182,1.8967268948552976
2314,ssp460,anthro,1995-2014,2047,2066,1.0319219889416857,1.161025718714285,1.41678766041286,1.7256252590973467,1.9367615655996286
2315,ssp460,anthro,1995-2014,2048,2067,1.0501481726122444,1.1823767284763724,1.4442194216882238,1.7583424609823757,1.974340431491939
2316,ssp460,anthro,1995-2014,2049,2068,1.0685361370198005,1.205079400295696,1.4706972817366042,1.793102394382032,2.008931339436113
2317,ssp460,anthro,1995-2014,2050,2069,1.086379253470878,1.22530087339438,1.4973350905406906,1.8281604764034345,2.0482717721531687
2318,ssp460,anthro,1995-2014,2051,2070,1.1058455332146333,1.247304401393602,1.524556358960693,1.8627517075906979,2.089323725305305
2319,ssp460,anthro,1995-2014,2052,2071,1.1240243231232514,1.2687819819089003,1.550572980401363,1.8956960078581242,2.1327375042476873
2320,ssp460,anthro,1995-2014,2053,2072,1.14258406508911,1.288497803542228,1.576384075765145,1.9290603291143678,2.1681086257446602
2321,ssp460,anthro,1995-2014,2054,2073,1.1615744579184064,1.3095881452937168,1.6023379596362415,1.9625591555172608,2.2059567063768744
2322,ssp460,anthro,1995-2014,2055,2074,1.1794021894826694,1.328675435811801,1.627876938647543,1.997221430452513,2.2444976101915857
2323,ssp460,anthro,1995-2014,2056,2075,1.1969053545336712,1.3489582438962595,1.6520445052580972,2.0291162418244664,2.282230281287487
2324,ssp460,anthro,1995-2014,2057,2076,1.2137616535171958,1.3691007662814878,1.6766338682119395,2.062594353362413,2.3222422667781712
2325,ssp460,anthro,1995-2014,2058,2077,1.23052260423908,1.3891756697359507,1.7030885510983764,2.094501197357377,2.3600081817713656
2326,ssp460,anthro,1995-2014,2059,2078,1.247563936654357,1.4088059644209443,1.72884850958665,2.1247572460339716,2.3959692471160614
2327,ssp460,anthro,1995-2014,2060,2079,1.2649172711281007,1.4288942536652027,1.7536748811419605,2.1564158825334268,2.433654264874954
2328,ssp460,anthro,1995-2014,2061,2080,1.282879358675279,1.4480847852402523,1.7765232994304623,2.1879138575469215,2.472762492285351
2329,ssp460,anthro,1995-2014,2062,2081,1.3000368386167913,1.4666735378936167,1.8009551267515054,2.2195192210054593,2.5124899028931402
2330,ssp460,anthro,1995-2014,2063,2082,1.3162936616600889,1.48442568176844,1.8245996719741755,2.249658900755464,2.552412203992869
2331,ssp460,anthro,1995-2014,2064,2083,1.332240121573135,1.5031791155898957,1.8487362542313475,2.2795130554070977,2.592067321940435
2332,ssp460,anthro,1995-2014,2065,2084,1.3468637385207087,1.521540110380401,1.871106931214141,2.3102313162249892,2.628894592543467
2333,ssp460,anthro,1995-2014,2066,2085,1.360931993947173,1.5394342089790132,1.893658553037361,2.338740790157228,2.665523612323551
2334,ssp460,anthro,1995-2014,2067,2086,1.374724222031277,1.5565237034357944,1.9169171824351712,2.369091856529378,2.700921845102175
2335,ssp460,anthro,1995-2014,2068,2087,1.3884665302271522,1.5744633199167875,1.9392857250756521,2.396984592185498,2.736590780016157
2336,ssp460,anthro,1995-2014,2069,2088,1.4022218439359186,1.5906834411155326,1.961628439859939,2.426059658160283,2.7723021846077938
2337,ssp460,anthro,1995-2014,2070,2089,1.416069530098754,1.6066570837184126,1.984246515506863,2.45418453603963,2.8063377152205233
2338,ssp460,anthro,1995-2014,2071,2090,1.4297822261085864,1.6226834811158224,2.0042448707625646,2.482813509574664,2.8376023713264997
2339,ssp460,anthro,1995-2014,2072,2091,1.4423068107285852,1.6399047443441686,2.0253246739688953,2.510357857256425,2.8684281002678658
2340,ssp460,anthro,1995-2014,2073,2092,1.454731022077436,1.6563054513743412,2.0472598294994215,2.5386278513506895,2.9014279398566183
2341,ssp460,anthro,1995-2014,2074,2093,1.467465390061153,1.6720724267775073,2.067014184952779,2.5642923738891823,2.938133752726177
2342,ssp460,anthro,1995-2014,2075,2094,1.479889523098376,1.6873004908209246,2.0866554441328837,2.5901995264570306,2.9732139660016594
2343,ssp460,anthro,1995-2014,2076,2095,1.4916051668972636,1.702150302566908,2.106912682243776,2.6161102479616587,3.0059557312413037
2344,ssp460,anthro,1995-2014,2077,2096,1.5051705966424958,1.7167016792530152,2.1247426744525417,2.6423260686222303,3.036869895762171
2345,ssp460,anthro,1995-2014,2078,2097,1.5177372305364034,1.7308203988162494,2.1426115798672214,2.6679132119941085,3.0661288021940285
2346,ssp460,anthro,1995-2014,2079,2098,1.5292038073728367,1.7444209529122152,2.15978714086415,2.693810732855021,3.0946125449053414
2347,ssp460,anthro,1995-2014,2080,2099,1.5408886183920598,1.7580986080573693,2.1781811487833713,2.71705044633302,3.122450070255705
2348,ssp460,anthro,1995-2014,2081,2100,1.552378175592617,1.7708378974288186,2.1949986704411146,2.740562923500206,3.148485520832765
2349,ssp534-over,ch4,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
2350,ssp534-over,ch4,1995-2014,1996,2015,0.0007446164470609861,0.0008812822362804163,0.0011553387722640363,0.001587540167173538,0.001910361348247802
2351,ssp534-over,ch4,1995-2014,1997,2016,0.0015024562420419719,0.0017726362790480544,0.0023150959978944785,0.0031708780350766476,0.003811044414788122
2352,ssp534-over,ch4,1995-2014,1998,2017,0.0022787029678144276,0.0026969711791856098,0.0035001770137930155,0.004777406882428692,0.00574639849766436
2353,ssp534-over,ch4,1995-2014,1999,2018,0.003090354361702552,0.0036524347684800218,0.004727974684823777,0.0064202433667129456,0.0077427934984074
2354,ssp534-over,ch4,1995-2014,2000,2019,0.0039444428993904105,0.004659780414878409,0.0060033268132657636,0.008104683690635764,0.009772693622771021
2355,ssp534-over,ch4,1995-2014,2001,2020,0.004860770102834011,0.005713591659663355,0.007325957194722399,0.009831913472591802,0.011868864668685374
2356,ssp534-over,ch4,1995-2014,2002,2021,0.005815824414477544,0.006830132553209056,0.008696702052075178,0.01164386479817904,0.014012242300462847
2357,ssp534-over,ch4,1995-2014,2003,2022,0.006826272388317434,0.008000516891515819,0.010156535979633396,0.013512418853587387,0.01625459597329741
2358,ssp534-over,ch4,1995-2014,2004,2023,0.00787938390419729,0.009230586394648861,0.01167062439190314,0.015483960192822655,0.01849541936884182
2359,ssp534-over,ch4,1995-2014,2005,2024,0.008985615087271536,0.010516930062707694,0.01326270482284686,0.017516384550386604,0.020898183218567932
2360,ssp534-over,ch4,1995-2014,2006,2025,0.01015038894893705,0.011869742391567102,0.014923450790226389,0.019647200838086683,0.02334564926184514
2361,ssp534-over,ch4,1995-2014,2007,2026,0.011412588915490619,0.013303129369959468,0.016695586390864214,0.021865646959872354,0.025926019636274816
2362,ssp534-over,ch4,1995-2014,2008,2027,0.012712694380813372,0.014790224416332997,0.01852769806317145,0.024173676693960405,0.028551003083568005
2363,ssp534-over,ch4,1995-2014,2009,2028,0.01406120921186973,0.01634348275770358,0.020465004769898543,0.026554290366537014,0.03139483153483206
2364,ssp534-over,ch4,1995-2014,2010,2029,0.015470747336370504,0.017991106116870194,0.022472024914270472,0.029074139172362932,0.03426132060436262
2365,ssp534-over,ch4,1995-2014,2011,2030,0.016926214530564133,0.01970091664036793,0.024550879988987973,0.031649694170680996,0.03719010556046526
2366,ssp534-over,ch4,1995-2014,2012,2031,0.018438098510522628,0.021451899391088415,0.026727520897107615,0.03431137652557056,0.040288435480360624
2367,ssp534-over,ch4,1995-2014,2013,2032,0.020004563484538163,0.023306186944856463,0.02895929097599359,0.03706667074138675,0.043489781553678684
2368,ssp534-over,ch4,1995-2014,2014,2033,0.021638700576301816,0.025193281528422387,0.031236041603807108,0.039838642920185866,0.046795684992710335
2369,ssp534-over,ch4,1995-2014,2015,2034,0.02335322079724884,0.027169900072475706,0.03363681110427574,0.042782811327354585,0.05026879509749864
2370,ssp534-over,ch4,1995-2014,2016,2035,0.025108778724572466,0.029218095633982182,0.03611784179696531,0.04585993010480369,0.05380368468764951
2371,ssp534-over,ch4,1995-2014,2017,2036,0.026897663082225232,0.03132574782173574,0.038623639079688354,0.049073412011971525,0.05739868659332867
2372,ssp534-over,ch4,1995-2014,2018,2037,0.028715283965303828,0.03344352053491504,0.041246246689673804,0.05228364631478204,0.06109751735940789
2373,ssp534-over,ch4,1995-2014,2019,2038,0.030599139086943918,0.03562040246169116,0.04391467862075449,0.055625062437916845,0.06496710399303471
2374,ssp534-over,ch4,1995-2014,2020,2039,0.03250646168927975,0.037835889861536576,0.046648998223188576,0.059036140143124055,0.0688650088348549
2375,ssp534-over,ch4,1995-2014,2021,2040,0.034434894698967475,0.04007333696351347,0.049393890375407756,0.06249249384484943,0.07281293058075308
2376,ssp534-over,ch4,1995-2014,2022,2041,0.03643786317295894,0.04236285444511006,0.05223587740207136,0.06612654834584203,0.07683405729583967
2377,ssp534-over,ch4,1995-2014,2023,2042,0.03852394173411071,0.04476389578632473,0.05515513856128451,0.06971687277201465,0.08096472093764555
2378,ssp534-over,ch4,1995-2014,2024,2043,0.04059781861539609,0.047108061667978644,0.05814806123064187,0.07336647521742358,0.08523408899398077
2379,ssp534-over,ch4,1995-2014,2025,2044,0.0427489986586433,0.049522873481146396,0.0611796791487329,0.07711874275121058,0.08956923956408343
2380,ssp534-over,ch4,1995-2014,2026,2045,0.0448745142038961,0.05190368957754951,0.06416522342877129,0.08081835964612692,0.09392712733801002
2381,ssp534-over,ch4,1995-2014,2027,2046,0.04696186196121153,0.05426413741719805,0.0671305139109124,0.08449578451943217,0.09814698024735498
2382,ssp534-over,ch4,1995-2014,2028,2047,0.048948983996214855,0.05655869185180157,0.07004106768456908,0.08807213986762004,0.10230463288461863
2383,ssp534-over,ch4,1995-2014,2029,2048,0.050867293985258424,0.05873566917846923,0.07272729648037823,0.09154906480732106,0.10633027688743601
2384,ssp534-over,ch4,1995-2014,2030,2049,0.05253739951723981,0.06065203662595339,0.07526425241949775,0.09482167758592244,0.11006108961327954
2385,ssp534-over,ch4,1995-2014,2031,2050,0.054078494299890735,0.06241091201358226,0.07749019088294529,0.09768945577192509,0.11353445108824646
2386,ssp534-over,ch4,1995-2014,2032,2051,0.05537990226223823,0.06388005297018966,0.07939804469487677,0.10019059434665802,0.11663303306762568
2387,ssp534-over,ch4,1995-2014,2033,2052,0.05633659538948486,0.06504137634743191,0.08086780022088358,0.10237808123300177,0.11933408102181257
2388,ssp534-over,ch4,1995-2014,2034,2053,0.05701908947351891,0.0658823569666168,0.08216376520099677,0.10416352644155003,0.12121057450274964
2389,ssp534-over,ch4,1995-2014,2035,2054,0.057385938668368386,0.06632046907422469,0.08289708932926643,0.10558520594418312,0.12285749434244198
2390,ssp534-over,ch4,1995-2014,2036,2055,0.05737701880787154,0.06629750688295957,0.0830641706529045,0.10624309220401339,0.12360532179398268
2391,ssp534-over,ch4,1995-2014,2037,2056,0.056948950918879415,0.06582628551259441,0.08278859533931127,0.10636850372853404,0.12414382491189355
2392,ssp534-over,ch4,1995-2014,2038,2057,0.05618300306350834,0.06512198553701241,0.0820201903420037,0.10585112072236824,0.12400873506930202
2393,ssp534-over,ch4,1995-2014,2039,2058,0.055089985498703295,0.0638293505930673,0.08080835304776635,0.10467150245591948,0.12284049208859985
2394,ssp534-over,ch4,1995-2014,2040,2059,0.053804165965138796,0.06211779780070139,0.07896621611383714,0.10287896961446101,0.12098425150640536
2395,ssp534-over,ch4,1995-2014,2041,2060,0.05162199106431107,0.05988444159307004,0.07662297066779988,0.10036518268482593,0.11896210784560558
2396,ssp534-over,ch4,1995-2014,2042,2061,0.04897334707507863,0.0570897714610202,0.07380103215907563,0.09736860180440099,0.115896483961779
2397,ssp534-over,ch4,1995-2014,2043,2062,0.04598927608321981,0.0540689856493472,0.07027449490077742,0.09388835470717105,0.11240211182979074
2398,ssp534-over,ch4,1995-2014,2044,2063,0.04246682509429127,0.050331745790993476,0.06615133752618951,0.08980629341609761,0.10778007555864444
2399,ssp534-over,ch4,1995-2014,2045,2064,0.03864179344193954,0.04628567536708049,0.061500977786170585,0.08483887058578508,0.10299341137285518
2400,ssp534-over,ch4,1995-2014,2046,2065,0.03445547623641792,0.04176421622437077,0.056387982037844786,0.07938832515718396,0.09747758011886795
2401,ssp534-over,ch4,1995-2014,2047,2066,0.029930161972372017,0.03692902844615003,0.05080559662584472,0.07335864759796545,0.09126264598494106
2402,ssp534-over,ch4,1995-2014,2048,2067,0.02528847509005723,0.03185740228471107,0.04498207913600183,0.06696197779180803,0.08429004119319339
2403,ssp534-over,ch4,1995-2014,2049,2068,0.020065993998322495,0.026245920133324326,0.038926215772141504,0.06020808162647686,0.07803464918308811
2404,ssp534-over,ch4,1995-2014,2050,2069,0.01484431510001163,0.020477185855354935,0.03272702929448079,0.05345056157764729,0.07164073463616176
2405,ssp534-over,ch4,1995-2014,2051,2070,0.009224249419903607,0.01434361895751584,0.02621324144532644,0.04656291763864804,0.06395206140748337
2406,ssp534-over,ch4,1995-2014,2052,2071,0.003188975907579561,0.008211608065181184,0.019417916865310803,0.03969187464134093,0.056670608549233926
2407,ssp534-over,ch4,1995-2014,2053,2072,-0.0032259138930422534,0.0021175708315319583,0.012796246777325937,0.032444410784483894,0.04938871052504116
2408,ssp534-over,ch4,1995-2014,2054,2073,-0.009528966098477022,-0.00414009200777155,0.006212309798751869,0.025475581438632454,0.04255260508694194
2409,ssp534-over,ch4,1995-2014,2055,2074,-0.016365781755941188,-0.010725304633375838,-0.0003994681013734791,0.01908746311386256,0.03544466413830134
2410,ssp534-over,ch4,1995-2014,2056,2075,-0.02348965227071864,-0.017574333608733516,-0.006842049689473884,0.012079846834459219,0.028886136946291146
2411,ssp534-over,ch4,1995-2014,2057,2076,-0.030840966665643156,-0.024377524041590676,-0.012820082415534673,0.0056227165236401614,0.022660695816875433
2412,ssp534-over,ch4,1995-2014,2058,2077,-0.03840107533314643,-0.030916849386167213,-0.01878714589581132,0.00020370763227733272,0.01668924495093867
2413,ssp534-over,ch4,1995-2014,2059,2078,-0.04539551719988664,-0.037568585759956814,-0.024508043739337904,-0.0055689777473909175,0.011191990618205295
2414,ssp534-over,ch4,1995-2014,2060,2079,-0.052921973186147664,-0.04448079279794981,-0.030145552576052337,-0.011670419218696325,0.004850985998101883
2415,ssp534-over,ch4,1995-2014,2061,2080,-0.05997687339132689,-0.05118173847456264,-0.035691707232186065,-0.017005360271833744,-0.0008012096611797066
2416,ssp534-over,ch4,1995-2014,2062,2081,-0.06672618512666983,-0.05769496998568828,-0.04110544360826207,-0.021566731045850565,-0.005844734053513378
2417,ssp534-over,ch4,1995-2014,2063,2082,-0.07330188026899656,-0.0639495725373624,-0.04604850345420686,-0.026310842152591486,-0.010812828541076331
2418,ssp534-over,ch4,1995-2014,2064,2083,-0.08003197865111895,-0.07000716024562317,-0.051061320297016155,-0.0307205110925881,-0.014710338088817412
2419,ssp534-over,ch4,1995-2014,2065,2084,-0.086707582795027,-0.07600544322851362,-0.055707003697102575,-0.034778286199883005,-0.017912182179075135
2420,ssp534-over,ch4,1995-2014,2066,2085,-0.09341707464659081,-0.0813095246216482,-0.060047018448588174,-0.03868014471600206,-0.021715342160068523
2421,ssp534-over,ch4,1995-2014,2067,2086,-0.09998658416648638,-0.08673844837977011,-0.06413552103245035,-0.04261236772756373,-0.025134682777266288
2422,ssp534-over,ch4,1995-2014,2068,2087,-0.10555222292732011,-0.09189052461804803,-0.06814345251573606,-0.046049475293488476,-0.028223990211041224
2423,ssp534-over,ch4,1995-2014,2069,2088,-0.11107255380406258,-0.09687990672371263,-0.07207523704534413,-0.049455355361088096,-0.031246908305016013
2424,ssp534-over,ch4,1995-2014,2070,2089,-0.11635120911405251,-0.10145374174859197,-0.07580439143634177,-0.05262932921128475,-0.03412660656714954
2425,ssp534-over,ch4,1995-2014,2071,2090,-0.12154789757380868,-0.10580263046388337,-0.0794132588957166,-0.05542416097185539,-0.0370899544948296
2426,ssp534-over,ch4,1995-2014,2072,2091,-0.12677599967031447,-0.11010595780727662,-0.08289609070316528,-0.05801378323963849,-0.03976352530771173
2427,ssp534-over,ch4,1995-2014,2073,2092,-0.13127011284218018,-0.1143869512345149,-0.08613408810980916,-0.060558632674927775,-0.04214684745916199
2428,ssp534-over,ch4,1995-2014,2074,2093,-0.1362639503714756,-0.11824216373009891,-0.0891528334989774,-0.06321098938630297,-0.044737584610168704
2429,ssp534-over,ch4,1995-2014,2075,2094,-0.14040555984243105,-0.12188001834155546,-0.09190348271378235,-0.06512437288103709,-0.046880067113842024
2430,ssp534-over,ch4,1995-2014,2076,2095,-0.14497864099469418,-0.12525535323368367,-0.09449816997312932,-0.06742780525671348,-0.04875586609661481
2431,ssp534-over,ch4,1995-2014,2077,2096,-0.14853993156308878,-0.1284460503401722,-0.0968041745449848,-0.06948311772303306,-0.05041572628416418
2432,ssp534-over,ch4,1995-2014,2078,2097,-0.15225015584216858,-0.13144141410551843,-0.0990901138322855,-0.07118264281078147,-0.05213804005153879
2433,ssp534-over,ch4,1995-2014,2079,2098,-0.15559794857829226,-0.13415763784062065,-0.10125015645350577,-0.072880202850115,-0.05390473815278563
