# Time,AGWP_Ccycle,AGWP_fossilCO2,AGWP_bioCO2,AGTP_Ccycle,AGTP_fossilCO2,AGTP_bioCO2
140.900, 1.368e-13, 2.287e-13, -9.214e-14, 1.304e-16, 8.055e-16, -2.602e-16
141.000, 1.368e-13, 2.289e-13, -9.218e-14, 1.303e-16, 8.055e-16, -2.602e-16
141.100, 1.368e-13, 2.290e-13, -9.222e-14, 1.303e-16, 8.055e-16, -2.602e-16
141.200, 1.368e-13, 2.291e-13, -9.226e-14, 1.302e-16, 8.054e-16, -2.602e-16
141.300, 1.368e-13, 2.293e-13, -9.231e-14, 1.302e-16, 8.054e-16, -2.602e-16
141.400, 1.368e-13, 2.294e-13, -9.235e-14, 1.301e-16, 8.054e-16, -2.602e-16
141.500, 1.368e-13, 2.295e-13, -9.239e-14, 1.301e-16, 8.054e-16, -2.602e-16
141.600, 1.368e-13, 2.297e-13, -9.243e-14, 1.300e-16, 8.053e-16, -2.602e-16
141.700, 1.368e-13, 2.298e-13, -9.247e-14, 1.300e-16, 8.053e-16, -2.602e-16
141.800, 1.369e-13, 2.299e-13, -9.251e-14, 1.299e-16, 8.053e-16, -2.602e-16
141.900, 1.369e-13, 2.301e-13, -9.256e-14, 1.299e-16, 8.053e-16, -2.602e-16
142.000, 1.369e-13, 2.302e-13, -9.260e-14, 1.298e-16, 8.053e-16, -2.602e-16
142.100, 1.369e-13, 2.304e-13, -9.264e-14, 1.298e-16, 8.052e-16, -2.602e-16
142.200, 1.369e-13, 2.305e-13, -9.268e-14, 1.297e-16, 8.052e-16, -2.602e-16
142.300, 1.369e-13, 2.306e-13, -9.272e-14, 1.297e-16, 8.052e-16, -2.602e-16
142.400, 1.369e-13, 2.308e-13, -9.276e-14, 1.296e-16, 8.052e-16, -2.602e-16
142.500, 1.369e-13, 2.309e-13, -9.280e-14, 1.296e-16, 8.052e-16, -2.602e-16
142.600, 1.369e-13, 2.310e-13, -9.285e-14, 1.295e-16, 8.051e-16, -2.602e-16
142.700, 1.369e-13, 2.312e-13, -9.289e-14, 1.295e-16, 8.051e-16, -2.602e-16
142.800, 1.369e-13, 2.313e-13, -9.293e-14, 1.294e-16, 8.051e-16, -2.603e-16
142.900, 1.369e-13, 2.314e-13, -9.297e-14, 1.294e-16, 8.051e-16, -2.603e-16
143.000, 1.369e-13, 2.316e-13, -9.301e-14, 1.293e-16, 8.051e-16, -2.603e-16
143.100, 1.369e-13, 2.317e-13, -9.305e-14, 1.293e-16, 8.050e-16, -2.603e-16
143.200, 1.369e-13, 2.319e-13, -9.310e-14, 1.292e-16, 8.050e-16, -2.603e-16
143.300, 1.369e-13, 2.320e-13, -9.314e-14, 1.292e-16, 8.050e-16, -2.603e-16
143.400, 1.369e-13, 2.321e-13, -9.318e-14, 1.291e-16, 8.050e-16, -2.603e-16
143.500, 1.370e-13, 2.323e-13, -9.322e-14, 1.291e-16, 8.050e-16, -2.603e-16
143.600, 1.370e-13, 2.324e-13, -9.326e-14, 1.290e-16, 8.049e-16, -2.603e-16
143.700, 1.370e-13, 2.325e-13, -9.330e-14, 1.290e-16, 8.049e-16, -2.603e-16
143.800, 1.370e-13, 2.327e-13, -9.335e-14, 1.289e-16, 8.049e-16, -2.603e-16
143.900, 1.370e-13, 2.328e-13, -9.339e-14, 1.289e-16, 8.049e-16, -2.603e-16
144.000, 1.370e-13, 2.329e-13, -9.343e-14, 1.288e-16, 8.049e-16, -2.603e-16
144.100, 1.370e-13, 2.331e-13, -9.347e-14, 1.288e-16, 8.048e-16, -2.603e-16
144.200, 1.370e-13, 2.332e-13, -9.351e-14, 1.287e-16, 8.048e-16, -2.603e-16
144.300, 1.370e-13, 2.333e-13, -9.355e-14, 1.287e-16, 8.048e-16, -2.603e-16
144.400, 1.370e-13, 2.335e-13, -9.360e-14, 1.286e-16, 8.048e-16, -2.603e-16
144.500, 1.370e-13, 2.336e-13, -9.364e-14, 1.286e-16, 8.048e-16, -2.603e-16
144.600, 1.370e-13, 2.338e-13, -9.368e-14, 1.285e-16, 8.047e-16, -2.603e-16
144.700, 1.370e-13, 2.339e-13, -9.372e-14, 1.285e-16, 8.047e-16, -2.603e-16
144.800, 1.370e-13, 2.340e-13, -9.376e-14, 1.285e-16, 8.047e-16, -2.603e-16
144.900, 1.370e-13, 2.342e-13, -9.380e-14, 1.284e-16, 8.047e-16, -2.603e-16
145.000, 1.370e-13, 2.343e-13, -9.384e-14, 1.284e-16, 8.047e-16, -2.603e-16
145.100, 1.370e-13, 2.344e-13, -9.389e-14, 1.283e-16, 8.046e-16, -2.603e-16
145.200, 1.370e-13, 2.346e-13, -9.393e-14, 1.283e-16, 8.046e-16, -2.603e-16
145.300, 1.371e-13, 2.347e-13, -9.397e-14, 1.282e-16, 8.046e-16, -2.603e-16
145.400, 1.371e-13, 2.348e-13, -9.401e-14, 1.282e-16, 8.046e-16, -2.603e-16
145.500, 1.371e-13, 2.350e-13, -9.405e-14, 1.281e-16, 8.046e-16, -2.603e-16
145.600, 1.371e-13, 2.351e-13, -9.409e-14, 1.281e-16, 8.046e-16, -2.603e-16
145.700, 1.371e-13, 2.352e-13, -9.413e-14, 1.280e-16, 8.045e-16, -2.603e-16
145.800, 1.371e-13, 2.354e-13, -9.418e-14, 1.280e-16, 8.045e-16, -2.603e-16
145.900, 1.371e-13, 2.355e-13, -9.422e-14, 1.279e-16, 8.045e-16, -2.603e-16
146.000, 1.371e-13, 2.356e-13, -9.426e-14, 1.279e-16, 8.045e-16, -2.603e-16
146.100, 1.371e-13, 2.358e-13, -9.430e-14, 1.279e-16, 8.045e-16, -2.603e-16
146.200, 1.371e-13, 2.359e-13, -9.434e-14, 1.278e-16, 8.044e-16, -2.603e-16
146.300, 1.371e-13, 2.361e-13, -9.438e-14, 1.278e-16, 8.044e-16, -2.603e-16
146.400, 1.371e-13, 2.362e-13, -9.443e-14, 1.277e-16, 8.044e-16, -2.603e-16
146.500, 1.371e-13, 2.363e-13, -9.447e-14, 1.277e-16, 8.044e-16, -2.603e-16
146.600, 1.371e-13, 2.365e-13, -9.451e-14, 1.276e-16, 8.044e-16, -2.603e-16
146.700, 1.371e-13, 2.366e-13, -9.455e-14, 1.276e-16, 8.044e-16, -2.603e-16
146.800, 1.371e-13, 2.367e-13, -9.459e-14, 1.275e-16, 8.043e-16, -2.603e-16
146.900, 1.371e-13, 2.369e-13, -9.463e-14, 1.275e-16, 8.043e-16, -2.603e-16
147.000, 1.372e-13, 2.370e-13, -9.467e-14, 1.275e-16, 8.043e-16, -2.603e-16
147.100, 1.372e-13, 2.371e-13, -9.472e-14, 1.274e-16, 8.043e-16, -2.603e-16
147.200, 1.372e-13, 2.373e-13, -9.476e-14, 1.274e-16, 8.043e-16, -2.603e-16
147.300, 1.372e-13, 2.374e-13, -9.480e-14, 1.273e-16, 8.042e-16, -2.603e-16
147.400, 1.372e-13, 2.375e-13, -9.484e-14, 1.273e-16, 8.042e-16, -2.603e-16
147.500, 1.372e-13, 2.377e-13, -9.488e-14, 1.272e-16, 8.042e-16, -2.603e-16
147.600, 1.372e-13, 2.378e-13, -9.492e-14, 1.272e-16, 8.042e-16, -2.603e-16
147.700, 1.372e-13, 2.379e-13, -9.496e-14, 1.272e-16, 8.042e-16, -2.603e-16
147.800, 1.372e-13, 2.381e-13, -9.501e-14, 1.271e-16, 8.042e-16, -2.603e-16
147.900, 1.372e-13, 2.382e-13, -9.505e-14, 1.271e-16, 8.041e-16, -2.603e-16
148.000, 1.372e-13, 2.384e-13, -9.509e-14, 1.270e-16, 8.041e-16, -2.603e-16
148.100, 1.372e-13, 2.385e-13, -9.513e-14, 1.270e-16, 8.041e-16, -2.603e-16
148.200, 1.372e-13, 2.386e-13, -9.517e-14, 1.269e-16, 8.041e-16, -2.603e-16
148.300, 1.372e-13, 2.388e-13, -9.521e-14, 1.269e-16, 8.041e-16, -2.603e-16
148.400, 1.372e-13, 2.389e-13, -9.525e-14, 1.269e-16, 8.041e-16, -2.603e-16
148.500, 1.372e-13, 2.390e-13, -9.530e-14, 1.268e-16, 8.040e-16, -2.603e-16
148.600, 1.372e-13, 2.392e-13, -9.534e-14, 1.268e-16, 8.040e-16, -2.603e-16
148.700, 1.372e-13, 2.393e-13, -9.538e-14, 1.267e-16, 8.040e-16, -2.603e-16
148.800, 1.373e-13, 2.394e-13, -9.542e-14, 1.267e-16, 8.040e-16, -2.603e-16
148.900, 1.373e-13, 2.396e-13, -9.546e-14, 1.266e-16, 8.040e-16, -2.603e-16
149.000, 1.373e-13, 2.397e-13, -9.550e-14, 1.266e-16, 8.040e-16, -2.603e-16
149.100, 1.373e-13, 2.398e-13, -9.554e-14, 1.266e-16, 8.039e-16, -2.603e-16
149.200, 1.373e-13, 2.400e-13, -9.558e-14, 1.265e-16, 8.039e-16, -2.603e-16
149.300, 1.373e-13, 2.401e-13, -9.563e-14, 1.265e-16, 8.039e-16, -2.603e-16
149.400, 1.373e-13, 2.402e-13, -9.567e-14, 1.264e-16, 8.039e-16, -2.603e-16
149.500, 1.373e-13, 2.404e-13, -9.571e-14, 1.264e-16, 8.039e-16, -2.603e-16
149.600, 1.373e-13, 2.405e-13, -9.575e-14, 1.264e-16, 8.039e-16, -2.603e-16
149.700, 1.373e-13, 2.406e-13, -9.579e-14, 1.263e-16, 8.038e-16, -2.603e-16
149.800, 1.373e-13, 2.408e-13, -9.583e-14, 1.263e-16, 8.038e-16, -2.603e-16
149.900, 1.373e-13, 2.409e-13, -9.587e-14, 1.262e-16, 8.038e-16, -2.603e-16
150.000, 1.373e-13, 2.410e-13, -9.592e-14, 1.262e-16, 8.038e-16, -2.603e-16
150.100, 1.373e-13, 2.412e-13, -9.596e-14, 1.262e-16, 8.038e-16, -2.603e-16
150.200, 1.373e-13, 2.413e-13, -9.600e-14, 1.261e-16, 8.038e-16, -2.603e-16
150.300, 1.373e-13, 2.414e-13, -9.604e-14, 1.261e-16, 8.037e-16, -2.603e-16
150.400, 1.373e-13, 2.416e-13, -9.608e-14, 1.260e-16, 8.037e-16, -2.603e-16
150.500, 1.373e-13, 2.417e-13, -9.612e-14, 1.260e-16, 8.037e-16, -2.603e-16
150.600, 1.374e-13, 2.419e-13, -9.616e-14, 1.259e-16, 8.037e-16, -2.603e-16
150.700, 1.374e-13, 2.420e-13, -9.620e-14, 1.259e-16, 8.037e-16, -2.603e-16
150.800, 1.374e-13, 2.421e-13, -9.625e-14, 1.259e-16, 8.037e-16, -2.604e-16
150.900, 1.374e-13, 2.423e-13, -9.629e-14, 1.258e-16, 8.036e-16, -2.604e-16
151.000, 1.374e-13, 2.424e-13, -9.633e-14, 1.258e-16, 8.036e-16, -2.604e-16
151.100, 1.374e-13, 2.425e-13, -9.637e-14, 1.257e-16, 8.036e-16, -2.604e-16
151.200, 1.374e-13, 2.427e-13, -9.641e-14, 1.257e-16, 8.036e-16, -2.604e-16
151.300, 1.374e-13, 2.428e-13, -9.645e-14, 1.257e-16, 8.036e-16, -2.604e-16
151.400, 1.374e-13, 2.429e-13, -9.649e-14, 1.256e-16, 8.036e-16, -2.604e-16
151.500, 1.374e-13, 2.431e-13, -9.654e-14, 1.256e-16, 8.035e-16, -2.604e-16
151.600, 1.374e-13, 2.432e-13, -9.658e-14, 1.256e-16, 8.035e-16, -2.604e-16
151.700, 1.374e-13, 2.433e-13, -9.662e-14, 1.255e-16, 8.035e-16, -2.604e-16
151.800, 1.374e-13, 2.435e-13, -9.666e-14, 1.255e-16, 8.035e-16, -2.604e-16
151.900, 1.374e-13, 2.436e-13, -9.670e-14, 1.254e-16, 8.035e-16, -2.604e-16
152.000, 1.374e-13, 2.437e-13, -9.674e-14, 1.254e-16, 8.035e-16, -2.604e-16
152.100, 1.374e-13, 2.439e-13, -9.678e-14, 1.254e-16, 8.035e-16, -2.604e-16
152.200, 1.374e-13, 2.440e-13, -9.682e-14, 1.253e-16, 8.034e-16, -2.604e-16
152.300, 1.374e-13, 2.441e-13, -9.687e-14, 1.253e-16, 8.034e-16, -2.604e-16
152.400, 1.375e-13, 2.443e-13, -9.691e-14, 1.252e-16, 8.034e-16, -2.604e-16
152.500, 1.375e-13, 2.444e-13, -9.695e-14, 1.252e-16, 8.034e-16, -2.604e-16
152.600, 1.375e-13, 2.445e-13, -9.699e-14, 1.252e-16, 8.034e-16, -2.604e-16
152.700, 1.375e-13, 2.447e-13, -9.703e-14, 1.251e-16, 8.034e-16, -2.604e-16
152.800, 1.375e-13, 2.448e-13, -9.707e-14, 1.251e-16, 8.034e-16, -2.604e-16
152.900, 1.375e-13, 2.449e-13, -9.711e-14, 1.250e-16, 8.033e-16, -2.604e-16
153.000, 1.375e-13, 2.451e-13, -9.715e-14, 1.250e-16, 8.033e-16, -2.604e-16
153.100, 1.375e-13, 2.452e-13, -9.719e-14, 1.250e-16, 8.033e-16, -2.604e-16
153.200, 1.375e-13, 2.453e-13, -9.724e-14, 1.249e-16, 8.033e-16, -2.604e-16
153.300, 1.375e-13, 2.455e-13, -9.728e-14, 1.249e-16, 8.033e-16, -2.604e-16
153.400, 1.375e-13, 2.456e-13, -9.732e-14, 1.249e-16, 8.033e-16, -2.604e-16
153.500, 1.375e-13, 2.457e-13, -9.736e-14, 1.248e-16, 8.032e-16, -2.604e-16
153.600, 1.375e-13, 2.459e-13, -9.740e-14, 1.248e-16, 8.032e-16, -2.604e-16
153.700, 1.375e-13, 2.460e-13, -9.744e-14, 1.247e-16, 8.032e-16, -2.604e-16
153.800, 1.375e-13, 2.461e-13, -9.748e-14, 1.247e-16, 8.032e-16, -2.604e-16
153.900, 1.375e-13, 2.463e-13, -9.752e-14, 1.247e-16, 8.032e-16, -2.604e-16
154.000, 1.375e-13, 2.464e-13, -9.757e-14, 1.246e-16, 8.032e-16, -2.604e-16
154.100, 1.375e-13, 2.465e-13, -9.761e-14, 1.246e-16, 8.032e-16, -2.604e-16
154.200, 1.376e-13, 2.467e-13, -9.765e-14, 1.246e-16, 8.031e-16, -2.604e-16
154.300, 1.376e-13, 2.468e-13, -9.769e-14, 1.245e-16, 8.031e-16, -2.604e-16
154.400, 1.376e-13, 2.469e-13, -9.773e-14, 1.245e-16, 8.031e-16, -2.604e-16
154.500, 1.376e-13, 2.471e-13, -9.777e-14, 1.244e-16, 8.031e-16, -2.604e-16
154.600, 1.376e-13, 2.472e-13, -9.781e-14, 1.244e-16, 8.031e-16, -2.604e-16
154.700, 1.376e-13, 2.473e-13, -9.785e-14, 1.244e-16, 8.031e-16, -2.604e-16
154.800, 1.376e-13, 2.475e-13, -9.789e-14, 1.243e-16, 8.031e-16, -2.604e-16
154.900, 1.376e-13, 2.476e-13, -9.794e-14, 1.243e-16, 8.030e-16, -2.604e-16
155.000, 1.376e-13, 2.477e-13, -9.798e-14, 1.243e-16, 8.030e-16, -2.604e-16
155.100, 1.376e-13, 2.479e-13, -9.802e-14, 1.242e-16, 8.030e-16, -2.604e-16
155.200, 1.376e-13, 2.480e-13, -9.806e-14, 1.242e-16, 8.030e-16, -2.604e-16
155.300, 1.376e-13, 2.481e-13, -9.810e-14, 1.242e-16, 8.030e-16, -2.604e-16
155.400, 1.376e-13, 2.483e-13, -9.814e-14, 1.241e-16, 8.030e-16, -2.604e-16
155.500, 1.376e-13, 2.484e-13, -9.818e-14, 1.241e-16, 8.030e-16, -2.604e-16
155.600, 1.376e-13, 2.485e-13, -9.822e-14, 1.240e-16, 8.030e-16, -2.604e-16
155.700, 1.376e-13, 2.487e-13, -9.826e-14, 1.240e-16, 8.029e-16, -2.604e-16
155.800, 1.376e-13, 2.488e-13, -9.831e-14, 1.240e-16, 8.029e-16, -2.604e-16
155.900, 1.376e-13, 2.489e-13, -9.835e-14, 1.239e-16, 8.029e-16, -2.604e-16
156.000, 1.377e-13, 2.491e-13, -9.839e-14, 1.239e-16, 8.029e-16, -2.604e-16
156.100, 1.377e-13, 2.492e-13, -9.843e-14, 1.239e-16, 8.029e-16, -2.604e-16
156.200, 1.377e-13, 2.493e-13, -9.847e-14, 1.238e-16, 8.029e-16, -2.604e-16
156.300, 1.377e-13, 2.495e-13, -9.851e-14, 1.238e-16, 8.029e-16, -2.604e-16
156.400, 1.377e-13, 2.496e-13, -9.855e-14, 1.238e-16, 8.028e-16, -2.604e-16
156.500, 1.377e-13, 2.497e-13, -9.859e-14, 1.237e-16, 8.028e-16, -2.604e-16
156.600, 1.377e-13, 2.499e-13, -9.863e-14, 1.237e-16, 8.028e-16, -2.604e-16
156.700, 1.377e-13, 2.500e-13, -9.868e-14, 1.236e-16, 8.028e-16, -2.604e-16
156.800, 1.377e-13, 2.501e-13, -9.872e-14, 1.236e-16, 8.028e-16, -2.604e-16
156.900, 1.377e-13, 2.503e-13, -9.876e-14, 1.236e-16, 8.028e-16, -2.604e-16
157.000, 1.377e-13, 2.504e-13, -9.880e-14, 1.235e-16, 8.028e-16, -2.604e-16
157.100, 1.377e-13, 2.505e-13, -9.884e-14, 1.235e-16, 8.027e-16, -2.604e-16
157.200, 1.377e-13, 2.507e-13, -9.888e-14, 1.235e-16, 8.027e-16, -2.604e-16
157.300, 1.377e-13, 2.508e-13, -9.892e-14, 1.234e-16, 8.027e-16, -2.604e-16
157.400, 1.377e-13, 2.509e-13, -9.896e-14, 1.234e-16, 8.027e-16, -2.604e-16
157.500, 1.377e-13, 2.511e-13, -9.900e-14, 1.234e-16, 8.027e-16, -2.604e-16
157.600, 1.377e-13, 2.512e-13, -9.905e-14, 1.233e-16, 8.027e-16, -2.604e-16
157.700, 1.377e-13, 2.513e-13, -9.909e-14, 1.233e-16, 8.027e-16, -2.604e-16
157.800, 1.378e-13, 2.515e-13, -9.913e-14, 1.233e-16, 8.027e-16, -2.604e-16
157.900, 1.378e-13, 2.516e-13, -9.917e-14, 1.232e-16, 8.026e-16, -2.604e-16
158.000, 1.378e-13, 2.517e-13, -9.921e-14, 1.232e-16, 8.026e-16, -2.604e-16
158.100, 1.378e-13, 2.519e-13, -9.925e-14, 1.231e-16, 8.026e-16, -2.604e-16
158.200, 1.378e-13, 2.520e-13, -9.929e-14, 1.231e-16, 8.026e-16, -2.604e-16
158.300, 1.378e-13, 2.521e-13, -9.933e-14, 1.231e-16, 8.026e-16, -2.604e-16
158.400, 1.378e-13, 2.523e-13, -9.937e-14, 1.230e-16, 8.026e-16, -2.604e-16
158.500, 1.378e-13, 2.524e-13, -9.941e-14, 1.230e-16, 8.026e-16, -2.604e-16
158.600, 1.378e-13, 2.525e-13, -9.946e-14, 1.230e-16, 8.026e-16, -2.604e-16
158.700, 1.378e-13, 2.527e-13, -9.950e-14, 1.229e-16, 8.025e-16, -2.604e-16
158.800, 1.378e-13, 2.528e-13, -9.954e-14, 1.229e-16, 8.025e-16, -2.604e-16
158.900, 1.378e-13, 2.529e-13, -9.958e-14, 1.229e-16, 8.025e-16, -2.604e-16
159.000, 1.378e-13, 2.531e-13, -9.962e-14, 1.228e-16, 8.025e-16, -2.604e-16
159.100, 1.378e-13, 2.532e-13, -9.966e-14, 1.228e-16, 8.025e-16, -2.604e-16
159.200, 1.378e-13, 2.533e-13, -9.970e-14, 1.228e-16, 8.025e-16, -2.604e-16
159.300, 1.378e-13, 2.535e-13, -9.974e-14, 1.227e-16, 8.025e-16, -2.604e-16
159.400, 1.378e-13, 2.536e-13, -9.978e-14, 1.227e-16, 8.025e-16, -2.604e-16
159.500, 1.378e-13, 2.537e-13, -9.982e-14, 1.227e-16, 8.024e-16, -2.604e-16
159.600, 1.378e-13, 2.539e-13, -9.986e-14, 1.226e-16, 8.024e-16, -2.604e-16
159.700, 1.379e-13, 2.540e-13, -9.991e-14, 1.226e-16, 8.024e-16, -2.604e-16
159.800, 1.379e-13, 2.541e-13, -9.995e-14, 1.226e-16, 8.024e-16, -2.604e-16
159.900, 1.379e-13, 2.543e-13, -9.999e-14, 1.225e-16, 8.024e-16, -2.604e-16
160.000, 1.379e-13, 2.544e-13, -1.000e-13, 1.225e-16, 8.024e-16, -2.604e-16
160.100, 1.379e-13, 2.545e-13, -1.001e-13, 1.225e-16, 8.024e-16, -2.604e-16
160.200, 1.379e-13, 2.547e-13, -1.001e-13, 1.224e-16, 8.024e-16, -2.604e-16
160.300, 1.379e-13, 2.548e-13, -1.002e-13, 1.224e-16, 8.023e-16, -2.604e-16
160.400, 1.379e-13, 2.549e-13, -1.002e-13, 1.224e-16, 8.023e-16, -2.604e-16
160.500, 1.379e-13, 2.551e-13, -1.002e-13, 1.223e-16, 8.023e-16, -2.604e-16
160.600, 1.379e-13, 2.552e-13, -1.003e-13, 1.223e-16, 8.023e-16, -2.604e-16
160.700, 1.379e-13, 2.553e-13, -1.003e-13, 1.223e-16, 8.023e-16, -2.604e-16
160.800, 1.379e-13, 2.555e-13, -1.004e-13, 1.222e-16, 8.023e-16, -2.604e-16
160.900, 1.379e-13, 2.556e-13, -1.004e-13, 1.222e-16, 8.023e-16, -2.604e-16
161.000, 1.379e-13, 2.557e-13, -1.004e-13, 1.222e-16, 8.023e-16, -2.604e-16
161.100, 1.379e-13, 2.559e-13, -1.005e-13, 1.221e-16, 8.022e-16, -2.604e-16
161.200, 1.379e-13, 2.560e-13, -1.005e-13, 1.221e-16, 8.022e-16, -2.604e-16
161.300, 1.379e-13, 2.561e-13, -1.006e-13, 1.221e-16, 8.022e-16, -2.604e-16
161.400, 1.379e-13, 2.563e-13, -1.006e-13, 1.220e-16, 8.022e-16, -2.604e-16
161.500, 1.380e-13, 2.564e-13, -1.006e-13, 1.220e-16, 8.022e-16, -2.604e-16
161.600, 1.380e-13, 2.565e-13, -1.007e-13, 1.220e-16, 8.022e-16, -2.604e-16
161.700, 1.380e-13, 2.566e-13, -1.007e-13, 1.219e-16, 8.022e-16, -2.604e-16
161.800, 1.380e-13, 2.568e-13, -1.008e-13, 1.219e-16, 8.022e-16, -2.604e-16
161.900, 1.380e-13, 2.569e-13, -1.008e-13, 1.219e-16, 8.022e-16, -2.604e-16
162.000, 1.380e-13, 2.570e-13, -1.008e-13, 1.218e-16, 8.021e-16, -2.604e-16
162.100, 1.380e-13, 2.572e-13, -1.009e-13, 1.218e-16, 8.021e-16, -2.604e-16
162.200, 1.380e-13, 2.573e-13, -1.009e-13, 1.218e-16, 8.021e-16, -2.604e-16
162.300, 1.380e-13, 2.574e-13, -1.010e-13, 1.217e-16, 8.021e-16, -2.604e-16
162.400, 1.380e-13, 2.576e-13, -1.010e-13, 1.217e-16, 8.021e-16, -2.604e-16
162.500, 1.380e-13, 2.577e-13, -1.011e-13, 1.217e-16, 8.021e-16, -2.604e-16
162.600, 1.380e-13, 2.578e-13, -1.011e-13, 1.216e-16, 8.021e-16, -2.604e-16
162.700, 1.380e-13, 2.580e-13, -1.011e-13, 1.216e-16, 8.021e-16, -2.604e-16
162.800, 1.380e-13, 2.581e-13, -1.012e-13, 1.216e-16, 8.020e-16, -2.604e-16
162.900, 1.380e-13, 2.582e-13, -1.012e-13, 1.215e-16, 8.020e-16, -2.604e-16
163.000, 1.380e-13, 2.584e-13, -1.013e-13, 1.215e-16, 8.020e-16, -2.604e-16
163.100, 1.380e-13, 2.585e-13, -1.013e-13, 1.215e-16, 8.020e-16, -2.604e-16
163.200, 1.380e-13, 2.586e-13, -1.013e-13, 1.214e-16, 8.020e-16, -2.604e-16
163.300, 1.381e-13, 2.588e-13, -1.014e-13, 1.214e-16, 8.020e-16, -2.604e-16
163.400, 1.381e-13, 2.589e-13, -1.014e-13, 1.214e-16, 8.020e-16, -2.604e-16
163.500, 1.381e-13, 2.590e-13, -1.015e-13, 1.213e-16, 8.020e-16, -2.604e-16
163.600, 1.381e-13, 2.592e-13, -1.015e-13, 1.213e-16, 8.020e-16, -2.604e-16
163.700, 1.381e-13, 2.593e-13, -1.015e-13, 1.213e-16, 8.019e-16, -2.604e-16
163.800, 1.381e-13, 2.594e-13, -1.016e-13, 1.212e-16, 8.019e-16, -2.604e-16
163.900, 1.381e-13, 2.596e-13, -1.016e-13, 1.212e-16, 8.019e-16, -2.604e-16
164.000, 1.381e-13, 2.597e-13, -1.017e-13, 1.212e-16, 8.019e-16, -2.604e-16
164.100, 1.381e-13, 2.598e-13, -1.017e-13, 1.211e-16, 8.019e-16, -2.604e-16
164.200, 1.381e-13, 2.599e-13, -1.017e-13, 1.211e-16, 8.019e-16, -2.604e-16
164.300, 1.381e-13, 2.601e-13, -1.018e-13, 1.211e-16, 8.019e-16, -2.604e-16
164.400, 1.381e-13, 2.602e-13, -1.018e-13, 1.210e-16, 8.019e-16, -2.604e-16
164.500, 1.381e-13, 2.603e-13, -1.019e-13, 1.210e-16, 8.019e-16, -2.604e-16
164.600, 1.381e-13, 2.605e-13, -1.019e-13, 1.210e-16, 8.018e-16, -2.604e-16
164.700, 1.381e-13, 2.606e-13, -1.019e-13, 1.209e-16, 8.018e-16, -2.604e-16
164.800, 1.381e-13, 2.607e-13, -1.020e-13, 1.209e-16, 8.018e-16, -2.604e-16
164.900, 1.381e-13, 2.609e-13, -1.020e-13, 1.209e-16, 8.018e-16, -2.604e-16
165.000, 1.381e-13, 2.610e-13, -1.021e-13, 1.208e-16, 8.018e-16, -2.604e-16
165.100, 1.381e-13, 2.611e-13, -1.021e-13, 1.208e-16, 8.018e-16, -2.604e-16
165.200, 1.382e-13, 2.613e-13, -1.022e-13, 1.208e-16, 8.018e-16, -2.604e-16
165.300, 1.382e-13, 2.614e-13, -1.022e-13, 1.207e-16, 8.018e-16, -2.604e-16
165.400, 1.382e-13, 2.615e-13, -1.022e-13, 1.207e-16, 8.018e-16, -2.604e-16
165.500, 1.382e-13, 2.617e-13, -1.023e-13, 1.207e-16, 8.018e-16, -2.604e-16
165.600, 1.382e-13, 2.618e-13, -1.023e-13, 1.206e-16, 8.017e-16, -2.604e-16
165.700, 1.382e-13, 2.619e-13, -1.024e-13, 1.206e-16, 8.017e-16, -2.604e-16
165.800, 1.382e-13, 2.621e-13, -1.024e-13, 1.206e-16, 8.017e-16, -2.604e-16
165.900, 1.382e-13, 2.622e-13, -1.024e-13, 1.205e-16, 8.017e-16, -2.604e-16
166.000, 1.382e-13, 2.623e-13, -1.025e-13, 1.205e-16, 8.017e-16, -2.604e-16
166.100, 1.382e-13, 2.625e-13, -1.025e-13, 1.205e-16, 8.017e-16, -2.604e-16
166.200, 1.382e-13, 2.626e-13, -1.026e-13, 1.204e-16, 8.017e-16, -2.604e-16
166.300, 1.382e-13, 2.627e-13, -1.026e-13, 1.204e-16, 8.017e-16, -2.604e-16
166.400, 1.382e-13, 2.628e-13, -1.026e-13, 1.204e-16, 8.017e-16, -2.604e-16
166.500, 1.382e-13, 2.630e-13, -1.027e-13, 1.203e-16, 8.016e-16, -2.604e-16
166.600, 1.382e-13, 2.631e-13, -1.027e-13, 1.203e-16, 8.016e-16, -2.604e-16
166.700, 1.382e-13, 2.632e-13, -1.028e-13, 1.203e-16, 8.016e-16, -2.604e-16
166.800, 1.382e-13, 2.634e-13, -1.028e-13, 1.202e-16, 8.016e-16, -2.604e-16
166.900, 1.382e-13, 2.635e-13, -1.028e-13, 1.202e-16, 8.016e-16, -2.604e-16
167.000, 1.383e-13, 2.636e-13, -1.029e-13, 1.202e-16, 8.016e-16, -2.604e-16
167.100, 1.383e-13, 2.638e-13, -1.029e-13, 1.201e-16, 8.016e-16, -2.604e-16
167.200, 1.383e-13, 2.639e-13, -1.030e-13, 1.201e-16, 8.016e-16, -2.604e-16
167.300, 1.383e-13, 2.640e-13, -1.030e-13, 1.201e-16, 8.016e-16, -2.604e-16
167.400, 1.383e-13, 2.642e-13, -1.030e-13, 1.201e-16, 8.016e-16, -2.604e-16
167.500, 1.383e-13, 2.643e-13, -1.031e-13, 1.200e-16, 8.015e-16, -2.604e-16
